Entry_ID,Category,Subcategory,Organisation,Name_Nepali,Description,Province,District,Palika,Ward,Address,Primary_Phone,Secondary_Phone,Hotline_Code,Fax,Email,Website,Key_Persons,Department,Working_Hours,Is_24_7,Is_Emergency,Source_Name,Source_Type,Data_Source_URL,Verification_Status,Confidence_Level,Last_Checked,Notes,Palika_Category_Status
GLC-WC-0001,Women & Children,Gender-Based Violence Helpline,National Women Commission Helpline,,"Nationwide gender-based violence reporting, counselling and referral service.",Bagmati,Dhading,Galchhi Rural Municipality,,National service,,01-4256701; 01-4250246,1145,,,https://nwchelpline.gov.np/report-gbv?lang=en,,Gender-Based Violence Helpline,,Yes,Yes,National Women Commission GBV helpline,Official Government,https://nwchelpline.gov.np/report-gbv?lang=en,Verified,High,2026-07-28,Source-published public service contact.,Completed
GLC-WC-0002,Women & Children,Child Protection Helpline,Child Helpline Service,,Nationwide child protection and referral service.,Bagmati,Dhading,Galchhi Rural Municipality,,National service,,,1098,,,https://mowcsc.gov.np/pages/child-helpline-service---1099-29/,,Child Protection Helpline,,,Yes,"Ministry of Women, Children and Senior Citizens Child Helpline page",Official Government,https://mowcsc.gov.np/pages/child-helpline-service---1099-29/,Verified,High,2026-07-28,Source-published public service contact.,Completed
GLC-COMP-0001,Government Complaints,National Complaint Service,Hello Sarkar,,Nationwide government complaint and suggestion service.,Bagmati,Dhading,Galchhi Rural Municipality,,National service,,01-5970087,1111,,,https://gunaso.opmcm.gov.np/faqs,,National Complaint Service,,,No,Office of the Prime Minister and Council of Ministers Hello Sarkar portal,Official Government,https://gunaso.opmcm.gov.np/faqs,Verified,High,2026-07-28,Source-published public service contact.,Completed
GLC-UTIL-0001,Electricity & Utilities,Electricity Distribution,Nepal Electricity Authority Dhading Distribution Center,,Dhading electricity distribution and consumer-service contact.,Bagmati,Dhading,Galchhi Rural Municipality,,"Dhading, Bagmati",9851105132,dhading@nea.org.np,,,dhading@nea.org.np,https://bagmati.nea.org.np/en/dcs-contacts/368,,Electricity Distribution,,,No,Nepal Electricity Authority distribution-centre directory,Official Utility,https://bagmati.nea.org.np/en/dcs-contacts/368,Verified,High,2026-07-28,Source-published public service contact.,Completed
GLC-TRVL-0001,Travel & Tourism,Tourist Police,Tourist Police Nepal,,"Nationwide tourist safety, assistance and complaint service.",Bagmati,Dhading,Galchhi Rural Municipality,,National service,,01-4247041; 9851289444,1144,,,https://nepalpolice.gov.np/tourist-police/,,Tourist Police,,Yes,Yes,Nepal Police Tourist Police directory,Official Police,https://nepalpolice.gov.np/tourist-police/,Verified,High,2026-07-28,Source-published public service contact.,Completed
GLC-WARD-0001,Ward Offices,Ward Office,Galchhi Rural Municipality Ward 1 Office,,Public ward-office contact published on the official municipality website.,Bagmati,Dhading,Galchhi Rural Municipality,1,"Ward 1, Galchhi Rural Municipality, Dhading",9851342981,,,,,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%A7,,Ward Office,,,No,Galchhi Rural Municipality ward office page,Official Municipality,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%A7,Verified,High,2026-07-28,Telephone is published as the ward contact number.,Completed
GLC-WARD-0002,Ward Offices,Ward Office,Galchhi Rural Municipality Ward 2 Office,,Public ward-office contact published on the official municipality website.,Bagmati,Dhading,Galchhi Rural Municipality,2,"Ward 2, Galchhi Rural Municipality, Dhading",9851342982,,,,,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%A8,,Ward Office,,,No,Galchhi Rural Municipality ward office page,Official Municipality,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%A8,Verified,High,2026-07-28,Telephone is published as the ward contact number.,Completed
GLC-WARD-0003,Ward Offices,Ward Office,Galchhi Rural Municipality Ward 3 Office,,Public ward-office contact published on the official municipality website.,Bagmati,Dhading,Galchhi Rural Municipality,3,"Ward 3, Galchhi Rural Municipality, Dhading",9851342983,,,,,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%A9,,Ward Office,,,No,Galchhi Rural Municipality ward office page,Official Municipality,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%A9,Verified,High,2026-07-28,Telephone is published as the ward contact number.,Completed
GLC-WARD-0004,Ward Offices,Ward Office,Galchhi Rural Municipality Ward 4 Office,,Public ward-office contact published on the official municipality website.,Bagmati,Dhading,Galchhi Rural Municipality,4,"Ward 4, Galchhi Rural Municipality, Dhading",9851342984,,,,,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AA,,Ward Office,,,No,Galchhi Rural Municipality ward office page,Official Municipality,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AA,Verified,High,2026-07-28,Telephone is published as the ward contact number.,Completed
GLC-WARD-0005,Ward Offices,Ward Office,Galchhi Rural Municipality Ward 5 Office,,Public ward-office contact published on the official municipality website.,Bagmati,Dhading,Galchhi Rural Municipality,5,"Ward 5, Galchhi Rural Municipality, Dhading",9851342985,,,,,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AB,,Ward Office,,,No,Galchhi Rural Municipality ward office page,Official Municipality,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AB,Verified,High,2026-07-28,Telephone is published as the ward contact number.,Completed
GLC-WARD-0006,Ward Offices,Ward Office,Galchhi Rural Municipality Ward 6 Office,,Public ward-office contact published on the official municipality website.,Bagmati,Dhading,Galchhi Rural Municipality,6,"Ward 6, Galchhi Rural Municipality, Dhading",9851342986,,,,,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AC,,Ward Office,,,No,Galchhi Rural Municipality ward office page,Official Municipality,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AC,Verified,High,2026-07-28,Telephone is published as the ward contact number.,Completed
GLC-WARD-0007,Ward Offices,Ward Office,Galchhi Rural Municipality Ward 7 Office,,Public ward-office contact published on the official municipality website.,Bagmati,Dhading,Galchhi Rural Municipality,7,"Ward 7, Galchhi Rural Municipality, Dhading",9851342987,,,,,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AD,,Ward Office,,,No,Galchhi Rural Municipality ward office page,Official Municipality,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AD,Verified,High,2026-07-28,Telephone is published as the ward contact number.,Completed
GLC-WARD-0008,Ward Offices,Ward Office,Galchhi Rural Municipality Ward 8 Office,,Public ward-office contact published on the official municipality website.,Bagmati,Dhading,Galchhi Rural Municipality,8,"Ward 8, Galchhi Rural Municipality, Dhading",9851342988,,,,,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AE,,Ward Office,,,No,Galchhi Rural Municipality ward office page,Official Municipality,http://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%AE,Verified,High,2026-07-28,Telephone is published as the ward contact number.,Completed
GLC-INFO-0001,Information & Inquiry,Information Officer,Galchhi Rural Municipality Information Office,राम प्रसाद पौडेल,Designated Information Officer.,Bagmati,Dhading,Galchhi Rural Municipality,,"Galchhi Rural Municipality Office, Baireni, Dhading",9851140353,,,,suchana.adhikari@galchhimun.gov.np,https://www.galchhimun.gov.np/contact,Ram Prasad Poudel,Information Officer,,,No,Galchhi Rural Municipality official website,Official Municipality,https://www.galchhimun.gov.np/contact,Verified,High,2026-07-28,Public role contact published on the official municipality website.,Completed
GLC-INFO-0002,Information & Inquiry,Municipal Inquiry,Galchhi Rural Municipality Office,,Public central municipal inquiry contacts.,Bagmati,Dhading,Galchhi Rural Municipality,,"Galchhi Rural Municipality Office, Baireni, Dhading",010-403156; 010-403160; 010-403192,,,,info@galchhimun.gov.np; galchhigapa@gmail.com,https://www.galchhimun.gov.np/contact,,Municipal Inquiry,,,No,Galchhi Rural Municipality official website,Official Municipality,https://www.galchhimun.gov.np/contact,Verified,High,2026-07-28,Public role contact published on the official municipality website.,Completed
GLC-REP-0001,Government Services,Elected Representative,Galchhi Rural Municipality Office,केदारनाथ खतिवडा,Publicly listed Municipal Chairperson contact.,Bagmati,Dhading,Galchhi Rural Municipality,,"Galchhi Rural Municipality Office, Baireni, Dhading",9851342980,,,,,https://www.galchhimun.gov.np/officials,"Kedarnath Khatiwada, Chairperson",Elected Representative,,,No,Galchhi Rural Municipality official website,Official Municipality,https://www.galchhimun.gov.np/officials,Verified,High,2026-07-28,Public role contact published on the official municipality website.,Completed
GLC-REP-0002,Government Services,Elected Representative,Galchhi Rural Municipality Office,भाईकाजी तिवारी,Publicly listed Municipal Vice-Chairperson contact.,Bagmati,Dhading,Galchhi Rural Municipality,,"Galchhi Rural Municipality Office, Baireni, Dhading",9851342989,,,,,https://www.galchhimun.gov.np/officials,"Bhaikaji Tiwari, Vice-Chairperson",Elected Representative,,,No,Galchhi Rural Municipality official website,Official Municipality,https://www.galchhimun.gov.np/officials,Verified,High,2026-07-28,Public role contact published on the official municipality website.,Completed
GLC-COMP-0002,Government Complaints,Municipal Complaint Officer,Galchhi Rural Municipality Complaint Service,राम प्रसाद पौडेल,Designated complaint-hearing and information officer.,Bagmati,Dhading,Galchhi Rural Municipality,,"Galchhi Rural Municipality Office, Baireni, Dhading",9851140353,,,,suchana.adhikari@galchhimun.gov.np,https://www.galchhimun.gov.np/contact,Ram Prasad Poudel,Municipal Complaint Officer,,,No,Galchhi Rural Municipality official website,Official Municipality,https://www.galchhimun.gov.np/contact,Verified,High,2026-07-28,Public role contact published on the official municipality website.,Completed
GLC-WC-0003,Women & Children,Women and Child Development Branch,Galchhi Women and Child Development Branch,,Public municipal branch contact.,Bagmati,Dhading,Galchhi Rural Municipality,,"Galchhi Rural Municipality Office, Baireni, Dhading",9845476850,,,,wcd.galchhimun@gmail.com,https://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE-%E0%A4%A4%E0%A4%A5%E0%A4%BE-%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3-%E0%A4%B8%E0%A4%82%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE-%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95-%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A4%B0%E0%A4%A3,,Women and Child Development Branch,,,No,Galchhi Rural Municipality branch directory,Official Municipality,https://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE-%E0%A4%A4%E0%A4%A5%E0%A4%BE-%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3-%E0%A4%B8%E0%A4%82%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE-%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95-%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A4%B0%E0%A4%A3,Verified,High,2026-07-28,Telephone is published in the official municipal branch directory.,Completed
GLC-OTH-0001,Other,Ayurveda Service,Baireni Ayurveda Dispensary,,Public municipal branch contact.,Bagmati,Dhading,Galchhi Rural Municipality,,"Galchhi Rural Municipality Office, Baireni, Dhading",9851069502,,,,ayurveda.galchhimun@gmail.com,https://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE-%E0%A4%A4%E0%A4%A5%E0%A4%BE-%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3-%E0%A4%B8%E0%A4%82%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE-%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95-%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A4%B0%E0%A4%A3,,Ayurveda Service,,,No,Galchhi Rural Municipality branch directory,Official Municipality,https://galchhimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE-%E0%A4%A4%E0%A4%A5%E0%A4%BE-%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3-%E0%A4%B8%E0%A4%82%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE-%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95-%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A4%B0%E0%A4%A3,Verified,High,2026-07-28,Telephone is published in the official municipal branch directory.,Completed
